Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/11/17/link-video-viral-ambon-es-batu-dicari-cari-nasib-si-nona-ambon-es-batu-berakhir-seperti-ini,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/tag/remas-payudara,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/20/bikin-geleng-geleng-10-wanita-ini-disebut-sebagai-bintang-film-panas-paling-tajir-di-dunia?page=7,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2015/02/21/ikut-sabung-ayam-nilai-taruhan-bisa-tembus-rp-10-juta,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2022/06/18/kelakuan-sejoli-mandi-bareng-sambil-video-call-apes-videonya-tersebar-sampai-viral,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2019/12/25/heboh-video-mesum-dan-ngaku-perawan-ini-4-kasus-cupi-cupita-goyang-basah-prostitusi-kemben-melorot?page=4,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/01/20/payudara-gadis-ini-disebut-paling-indah-lihat-foto-lengkapnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/seleb/2017/10/24/hot-inilah-deretan-foto-foto-jadul-trio-azhari-yang-jarang-terpublikasikan-seksi-abis?page=2,Advertiser preference;Policy issue,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2025/07/08/4-fakta-pria-tewas-dalam-perut-ular-piton-di-buton-selatan-videonya-viral-keluarga-menangis?page=2,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2020/08/15/sudah-2-tahun-pasutri-kediri-layani-seks-bertiga-tukar-pasangan-menikmati-jika-ada-pasangan-lain,Policy issue,Unnatural attention to ads,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2019/07/09/demi-fantasi-dan-uang-suami-jual-istri-untuk-kencan-bertiga-bersama-pria-lain,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2017/07/11/beragam-model-boneka-dan-sex-toys-dikirim-dari-luar-negeri-ke-kediri-lewat-paket-pos,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/metropolitan/2016/08/04/ada-puluhan-bungkus-kondom-di-panti-pijat-edelweis,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/2015/01/09/jangan-ditiru-orang-jepang-disarankan-bercinta-dulu-baru-menikah,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/euro-2012/2012/07/02/hindari-razia-psk-ukraina-cari-mangsa-di-pinggir-hutan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/10/25/20-persen-pelanggan-psk-di-lampung-ternyata-siswa-sma-pkbi-ungkap-fakta-lainnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2019/02/14/6terapis-pijat-plus-plus-di-surabaya-ini-diiming-imingi-gaji-rp-1-juta-sebulan-oleh-pemilik,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2019/12/11/kecanduan-film-porno-pelajar-sma-di-solo-ini-pamer-kemaluan-dan-onani-di-lingkungan-kos-putri,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2017/03/16/heboh-sejumlah-mahasiswi-takut-ada-pria-naik-motor-berkeliaran-pamer-penis-di-kota-semarang,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/04/02/mereka-cari-kepuasan-5eks-dari-berondong-tapi-suami-istri-edan-ini-mengaku-bahagia,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2016/08/11/duh-ikuti-saran-dukun-ibu-lakukan-hubungan-intim-dengan-anaknya-sendiri-tujuannya-mengejutkan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/04/21/viral-video-syur-istri-kades-di-ntt-dengan-perangkat-desa-suami-sah-maafkan-istri-meski-salah,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2025/01/30/pengobatan-alat-vital-batam-hj-mak-erot-bapak-h-zaenal-di-batam,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2017/01/26/terungkap-inikah-ciri-perempuan-perkasa-di-ranjang-ala-asmaragama-kama-sutra-ala-jawa,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/08/15/identitas-si-cewek-di-video-mesum-terungkap-usia-baru-19-tahun-ini-profesi-hingga-status-faktanya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-02,2026-03-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2015/01/30/mengintip-jejak-mesum-waria-fly-over-jakarta,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-04,2026-03-04
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2019/06/11/fakta-video-nakal-oknum-bidan-desa-di-jembrana-viral-kurang-rp-20-juta-hingga-timun,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2018/02/13/dinkes-bali-sebut-sex-toy-barang-ilegal-namun-terungkap-fakta-mengejutkan-para-pembelinya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2015/08/22/ini-penjelasan-medis-mengapa-tak-boleh-bercinta-saat-menstruasi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2026-03-03,2026-03-03
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/kepulauan-riau/2370011/kondom-sambung-jumbo-100-silicone-alat-bantu-sex-pria-pekanbaru,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-tengah/2326042/obat-kuat-cialis-tadalafil-england-harga-murah-jawa-tengah,Advertiser preference,Adult: Sexual content;Healthcare: Prescription drugs,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-02,2026-03-02
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/dki-jakarta/1794169/alat-bantu-sex-boneka-full-body-elektrik,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-02,2026-03-02
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/11/07/link-download-video-full-gisel-viral-di-medsos-jadi-buruan-warganet-di-twitter-dan-telegram,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2016/03/24/puting-payudara-olla-ramlan-tercetak-saat-syuting?page=4,Advertiser preference;Policy issue,Adult: Sexual content;Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2017/12/06/tiga-hari-pacaran-sudah-berani-minta-foto-payudara-pacar-pas-dikirim-si-cowok-malah-syok?page=4,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2016/08/25/merek-rokok-makna-lucu-unik-hingga-serius-di-balik-8-brand-batang-tembakau-ini-benarkah?page=4,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/tag/wanita,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/02/03/aktris-cantik-ini-pamer-foto-vulgar-dan-buka-bukaan-di-media-sosial-lihat-fotonya-step-by-step,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/06/30/23-link-nonton-online-streaming-film-dewasa-dan-film-anak-film-india-drama-korea-serial-barat,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/08/25/teman-sekampus-bongkar-identitas-asli-artis-bigo-adelia-zahra-menolak-diplontos-hingga-pakai-rok?page=4,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
madura.tribunnews.com,Page,N/A,N/A,madura.tribunnews.com/2022/11/15/video-mesum-siswi-smk-pakai-batik-hijau-di-sampang-tersebar-di-media-sosial-kondisi-direkam-pacar,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/sopir-selingkuh-dengan-istri-majikan,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/mesum,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2016/09/24/setelah-skandal-beredarnya-foto-pns-bugil-bupati-pekalongan-ungkap-fakta-mencengangkan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/tag/payudara,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/tag/hubungan-intim,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/09/27/link-nonton-anime-kinsou-no-vermeil-uncensored-full-episode-lengkap-dengan-sub-indo?page=2,Advertiser preference;Policy issue,Content obscuring Google-served ads;Encouraging accidental clicks: Layout,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/tag/wanita,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-02,2026-03-02
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/tag/kondom,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-02,2026-03-02
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/tag/bercinta,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-02,2026-03-02
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2018/08/03/ternyata-7-benda-ini-pernah-dipakai-jadi-pengganti-kondom-ini-akibatnya?page=3,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2014/09/03/sepasang-pelajar-sma-bersetubuh-di-warnet,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/tag/video-pecah-keperawanan,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2015/10/16/kisah-cinta-lewat-dunia-maya-istri-tega-khianati-suami,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2015/08/15/wanita-lebih-senang-foreplay-ketimbang-penetrasi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-02,2026-03-02
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2018/01/19/video-hot-anak-smp-dan-siswi-smk-beredar-ini-4-video-panas-lainnya-yang-paling-heboh-2017,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-03,2026-03-03
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2013/04/08/gudang-garam-luncurkan-gg-mild,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,5,2026-03-04,2026-03-04
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-tengah/2398171/pengobatan-alat-vital-terbaik-dan-terpercaya-di-kota-demak-jawa-tengah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4,2026-03-02,2026-03-02
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/tag/pasangan-suami-istri,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4,2026-03-03,2026-03-03
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2019/10/21/tersebar-video-mesum-pelajar-smk-berseragam-pramuka-di-ruang-tamu-begini-nasib-pemerannya?page=4,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,4,2026-03-04,2026-03-04
