Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/05/06/wanita-ini-terpaksa-menanggung-malu-aktivitas-merem-melek-nya-jadi-tontonan-di-media-sosial,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/03/02/saat-gerbek-apartemen-tamansari-bandung-polisi-temukan-11-dus-kondom,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2019/02/27/darah-belut-bikin-psk-ini-selalu-virgin-dan-ditarif-rp-20-juta-setelah-diciduk-fakta-ini-terungkap,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,6,2025-06-25,2025-06-25
www.tribunnewswiki.com,Page,N/A,N/A,www.tribunnewswiki.com/2020/11/07/viral-video-syur-mirip-gisel-beredar-di-internet-mama-gempi-belum-beri-klarifikasi,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/tag/perokok,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2019/09/19/geliat-prostitusi-online-di-kupang-gunakan-aplikasi-michat-dan-pilih-penginapan-short-time,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2015/08/24/obat-gila-marak-di-sulut-efeknya-ngeri-adegan-seks-bersama,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2015/04/22/kisah-mantan-psk-yang-kini-sukses-jadi-pengusaha,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/regional/2013/09/19/bisnis-prostitusi-anak-ayam-merebak-di-kuala-tungkal,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan/2023/07/25/marak-kos-kosan-dijadikan-tempat-prostitusi-online-polisi-di-bekasi-minta-warga-melapor,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan/2018/01/09/pemeran-wanita-dewasa-di-video-porno-dengan-bocah-berprofesi-sebagai-pemandu-lagu,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/metropolitan/2015/06/02/polisi-gerebek-prostitusi-berkedok-panti-pijat-di-bekasi,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/kesehatan/2020/11/26/punya-dampak-buruk-bagi-kesehatan-inilah-5-sisi-positif-merokok-yang-jarang-diketahui,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/kesehatan/2014/12/10/tidur-kok-bisa-berhubungan-seks-ada-yang-salah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
www.tribunnews.com,Page,N/A,N/A,www.tribunnews.com/internasional/2019/04/25/pria-ini-dilaporkan-ke-polisi-gara-gara-memasukkan-timun-ke-kelamin-istrinya-saat-hubungan-intim,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/sumatera-utara/2350971/hickel-candy-asli-permen-vitalitas-pria-tokcer-di-medan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-barat/2617671/pengobatan-terapi-alat-vital-garut-bapak-nurjaman-garut,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-barat/2384198/alat-bantu-sex-wanita-vibrator-pretty-love-bandung,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-barat/2384196/alat-bantu-sex-pria-vagina-senter-getar-vibration-bandung,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/dki-jakarta/2372353/obat-klg-asli-usa-termurah-obat-kuat-herbal-pembesar-penis-jakarta-timur,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
wow.tribunnews.com,Page,N/A,N/A,wow.tribunnews.com/2019/02/23/sedang-meregang-nyawa-erni-meminta-pelaku-menyelamatkan-bayi-yang-dikandungnya-ini-faktanya,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/amp/2015/12/04/kasus-hubungan-intim-antara-manusia-dan-kuda-meningkat-di-swiss,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2020/07/30/apa-itu-fetish-berikut-penjelasan-lengkap-soal-fetish-yang-jadi-perbincangan-publik,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
suryamalang.tribunnews.com,Page,N/A,N/A,suryamalang.tribunnews.com/2020/11/12/viral-video-syur-cinta-terlarang-pak-dokter-dan-bu-bidan-di-jember-doyan-selingkuhi-istri-orang,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/tag/vina-garut,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2016/10/26/usai-paksa-gadis-abg-mesum-di-kebun-tebu-remaja-situbondo-jadi-buronan-polisi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2016/10/20/terungkap-nama-petugas-bandara-singapura-ganteng-dan-jomblo-yang-lagi-viral-di-medsos,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
solo.tribunnews.com,Page,N/A,N/A,solo.tribunnews.com/amp/2016/05/23/bikin-tercengang-inilah-rata-rata-ukuran-mrp-pria-di-lima-negara-timur-tengah,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
solo.tribunnews.com,Page,N/A,N/A,solo.tribunnews.com/2017/07/26/cairan-bening-keluar-sebelum-ejakulasi-bisa-bikin-hamil-enggak-ya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/01/04/video-bokep-anak-sd-dengan-wanita-dewasa-tersebar-polisi-temukan-fakta-mengejutkan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2017/10/21/payudara-terasa-sakit-saat-menstruasi-ini-solusinya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/tag/index/all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2019/07/02/bingung-apa-beda-apotek-dan-toko-obat-berikut-ini-perbedaannya,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/09/28/buka-layanan-esek-esek-pengelola-jims-spa-di-ptc-ini-divonis-8-tahun-penjara,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2024/11/10/identitas-11-orang-korban-pembantaian-oknum-tni-di-kecamatan-sibiru-biru-ada-yang-tewas,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2017/04/01/penampilannya-amat-aduhai-saat-berpose-di-majalah-dewasa-kini-penampilan-5-model-ini-tak-disangka,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/01/01/rincian-harga-rokok-per-bungkus-mulai-1-januari-2020-marlboro-dji-sam-soe-gudang-garam-sampoerna,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/09/08/luna-cewek-bali-ikut-main-film-porno-jepang-lebih-hot-dari-sera-amane-buahnya-lebih-gede,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/05/05/wanita-cantik-ini-ternyata-boneka-seks-harganya-rp-130-juta,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2013/11/11/tempat-mangkal-waria-tak-hanya-di-tmp-panaikang,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2012/12/01/psk-high-class-rp-5-juta-sekali-main,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/video-mesum-pns,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/film-porno,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/amp/seleb/2017/10/20/total-4-artis-ini-tak-sungkan-beradegan-intim-di-film-tapi-malah-ada-yang-melakukannya-beneran,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/amp/regional/2019/10/03/pria-ini-ajak-bersetubuh-adik-ipar-beraksi-saat-istri-sudah-tidur-hingga-ditemukan-alat-kontrasepsi,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2018/10/03/anak-sma-marak-gunakan-jasa-psk-temuan-pkbi-lampung-mencengangkan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2017/04/11/ini-jenis-tisu-yang-paling-aman-untuk-mengeringkan-area-genital,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2016/10/04/video-model-cantik-ini-umbar-operasi-payudaranya-via-video-live,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2016/07/21/video-pria-ini-rekam-celana-dalam-wanita-diam-diam-saat-di-supermarket,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2016/06/28/pria-beristri-ini-tinggalkan-keluarganya-demi-hidup-bersama-boneka-seks,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
lampung.tribunnews.com,Page,N/A,N/A,lampung.tribunnews.com/2016/01/01/ibu-muda-pamer-menyusui-anaknya-berusia-tiga-tahun,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/07/27/bikin-jadwal-makan-makanan-ini-mr-p-bisa-tahan-lama-dan-istri-makin-cinta-kamu-guys,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2018/02/01/warga-gerebek-pasangan-mesum-di-samping-anak-balita-yang-tidur-videonya-viral,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2017/11/03/merasa-ada-yang-merayap-di-celana-dalam-presenter-tiba-tiba-singkap-roknya-saat-siaran,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2017/02/21/pria-kesepian-ini-beli-7-boneka-seks-tapi-bukan-untuk-urusan-seksual,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2016/12/27/ini-alasan-kenapa-kebanyakan-orang-suka-lakukan-seks-kasar,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
jatim.tribunnews.com,Page,N/A,N/A,jatim.tribunnews.com/2017/05/25/perusahaan-industri-film-panas-jepang-akan-buka-audisi-di-malaysia-bakat-yang-dicari-mengejutkan,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2018/11/23/mojang-karawang-heboh-video-wik-wik-wik-ahh-siswi-sma-karawang-berakhir-petaka-ini-faktanya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-20,2025-06-25
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2018/02/13/hem-takut-dosa-daripada-selingkuh-ibu-2-anak-ini-pilih-pakai-sex-toys-apakah-itu-tak-dosa,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2016/10/28/panti-pijat-plus-ini-tarifnya-rp-200-ribu-saat-digerebek-polisi-tamu-dan-terapis-telanjang-bulat,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2016/05/04/gila-lebih-dari-32000-orang-mengantre-untuk-dinner-telanjang,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2019/04/25/heboh-video-telanjang-6-artis-pria-dan-dua-atlet-ganteng-pria-ini-malah-minta-maaf-ini-faktanya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-25
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/07/01/mengenal-g-spot-titik-titik-yang-bisabikin-istri-anda-melayang,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
jakarta.tribunnews.com,Page,N/A,N/A,jakarta.tribunnews.com/2022/03/28/direstui-suami-istri-kerap-open-bo-dengan-pria-lain-sementara-2-anaknya-menunggu-di-kamar-sebelah,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
cirebon.tribunnews.com,Page,N/A,N/A,cirebon.tribunnews.com/2020/01/02/harga-rokok-sudah-mahal-dulu-satu-bungkus-rp-20000-kini-minimal-keluarkan-duit-rp-50000,Advertiser preference,Tobacco,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
cirebon.tribunnews.com,Page,N/A,N/A,cirebon.tribunnews.com/2019/10/30/vanessa-angel-masih-nyari-alamat-kakek-sugiono-di-jepang-mau-bikin-film-bareng,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
blog.tribunjualbeli.com,Page,N/A,N/A,blog.tribunjualbeli.com/5698/gak-perlu-beli-dengan-harga-mahal-aplikasi-ini-tawarkan-sewa-boneka-seks-wonder-woman-dengan-banderol-segini-tertarik,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2022/01/28/gadis-abg-bandung-dijual-rp300-ribu-kenakan-busana-seksi-dipaksa-layani-pria-pelaku-dibekuk-polisi,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/08/25/alamak-gebby-vesta-punya-video-ranjang-bukti-pernah-ml-dengan-aktor-india,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2018/05/10/jangan-salah-ya-tak-semua-emoji-hati-di-whatsapp-miliki-makna-yang-sama-ini-penjelasannya,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2018/01/27/terungkap-ini-rahasia-aktor-film-panas-agar-tahan-sepanjang-film,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
banyumas.tribunnews.com,Page,N/A,N/A,banyumas.tribunnews.com/2020/03/12/prostitusi-online-kaum-gay-di-semarang-dibongkar-gunakan-twitter-tawarkan-jasa-pijat-jadi-modus,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-25,2025-06-25
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2015/04/15/di-kalangan-psk-online-kawasan-tebet-disebut-vagina-street,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/tag/mandi-wajib,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/tag/berhubungan-seks,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-23,2025-06-23
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/amp/2017/11/24/dari-bentuk-bibir-wanita-ternyata-bisa-ungkap-tingkat-agresivitas-seksualnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/02/05/nyaris-tanpa-busana-malam-pertama-pengantin-pria-ini-berakhir-di-rumah-sakit-polisi-turun-tangan,Policy issue,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-24,2025-06-24
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/08/04/nikahi-janda-montok-nan-seksi-bujang-lapuk-ini-sampai-tak-sanggup-berdiri-terungkap-fakta-ini,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,5,2025-06-22,2025-06-25
